Object ID,Longitude,Latitude,Distance (Parsecs),Name,Diameter (Parsecs)
18290,143.0364,-3.9632,1800,NGC 1220,1.047197669
18293,146.6474,-8.9309,2800,NGC 1245,16.28992347
18289,274.0838,-50.8313,640,NGC 1252,1.303180976
18196,120.2702,-2.5426,1625,NGC 129,4.490598152
18198,120.6779,0.5663,630,NGC 133,0.6414087217
18301,154.9518,-15.3421,665,NGC 1342,1.450807243
18304,146.9689,-3.709,1820,NGC 1348,1.588250022
18199,120.5581,-1.2699,4093,NGC 136,0.8929540927
18310,148.0963,-1.2922,1199,NGC 1444,0.6975500031
18202,120.8683,0.5036,3470,NGC 146,3.532838515
18315,149.8471,0.1872,1230,NGC 1496,0.7155850741
18317,143.6724,7.6576,1080,NGC 1502,1.256637629
18318,152.5899,-1.5743,1320,NGC 1513,1.919863531
18320,152.0569,0.2578,1090,NGC 1528,2.536549758
18325,153.3588,0.1845,711,NGC 1545,1.8613979
18329,159.3028,-3.0393,1100,NGC 1582,3.83973995
18331,158.5738,-1.5791,2559,NGC 1605,2.233149345
18338,180.3366,-16.7717,540,NGC 1647,3.141628098
18341,187.695,-21.1142,437,NGC 1662,1.271185057
18342,185.8451,-19.735,700,NGC 1663,1.221731717
18344,161.6769,-0.4459,1199,NGC 1664,1.569488226
18352,155.7638,6.8513,600,NGC 1708,1.745334175
18354,179.075,-10.6451,420,NGC 1746,2.565665914
18355,179.1782,-10.6955,630,NGC 1750,1.832600884
18356,179.1545,-10.4898,760,NGC 1758,0.9948382418
18360,168.9032,-2.0153,1469,NGC 1778,1.709259885
18365,160.7031,4.8497,4571,NGC 1798,3.324125591
18362,179.664,-9.2608,400,NGC 1802,1.454447453
18366,186.1562,-13.096,1972,NGC 1817,4.589060664
18212,122.8431,22.3839,2047,NGC 188,5.061319701
18390,163.0829,6.1589,4800,NGC 1883,2.094395235
18204,121.4993,-1.7438,752,NGC 189,0.5468699287
18381,173.585,-1.6804,6000,NGC 1893,21.8167118
18388,177.3223,-3.4513,820,NGC 1896,2.385290039
18372,279.0225,-33.603,415,NGC 1901,2.414399372
18395,172.6193,0.3063,1800,NGC 1907,1.832596348
18399,172.2496,0.6952,1400,NGC 1912,4.072446408
18400,173.8977,0.2814,3086,NGC 1931,2.244202925
18411,174.5345,1.0721,1330,NGC 1960,1.934407952
18407,209.0102,-19.3858,399,NGC 1976,2.727555774
18406,208.4721,-19.1272,476,NGC 1977,1.384631779
18408,209.5231,-19.593,500,NGC 1980,1.454445146
18405,208.0924,-18.976,400,NGC 1981,1.628982974
18412,181.7791,-3.0505,1400,NGC 1996,4.479693702
18433,177.6354,3.0915,1383,NGC 2099,2.81609264
18434,205.8724,-12.6146,850,NGC 2112,2.22529988
18440,163.2369,13.1286,1300,NGC 2126,0.9453868448
18439,186.6013,0.1443,2200,NGC 2129,1.59988543
18441,198.0444,-5.8104,4033,NGC 2141,5.865764864
18442,202.2354,-8.0371,800,NGC 2143,1.27990921
18447,186.6341,1.7808,5071,NGC 2158,3.687735915
18450,186.5874,2.2194,912,NGC 2168,3.316140193
18448,195.6076,-2.9345,1052,NGC 2169,0.7650361237
18455,190.0426,0.4825,1627,NGC 2175,5.206044038
18453,203.8491,-7.0089,910,NGC 2180,1.323542283
18457,211.427,-10.5815,640,NGC 2184,3.257976079
18459,203.5447,-6.1933,1445,NGC 2186,1.050833839
18466,173.4149,10.6544,3631,NGC 2192,2.64053818
18462,197.2502,-2.3495,3781,NGC 2194,4.949320253
18470,203.6216,-4.9047,900,NGC 2202,0.9162981739
18468,226.0136,-16.1065,2629,NGC 2204,3.823728199
18474,215.9933,-10.1024,1293,NGC 2215,1.316415043
18482,218.78,-9.8604,3200,NGC 2225,1.303179247
18483,214.4324,-7.5421,359,NGC 2232,2.767419788
18487,204.3698,-1.6992,2930,NGC 2236,2.983059611
18495,179.2122,11.8464,450,NGC 2240,0.7199489307
18486,239.4782,-18.0141,4458,NGC 2243,3.241949657
18494,206.3059,-2.0719,1445,NGC 2244,6.094871336
18208,122.0111,-1.0828,657,NGC 225,1.146682483
18500,203.5771,0.1058,1329,NGC 2251,1.93295351
18501,206.2479,-1.261,900,NGC 2252,2.356199873
18502,204.3274,0.0467,2364,NGC 2254,1.719149616
18513,201.7618,2.0753,3311,NGC 2259,1.44469638
18516,210.5674,-2.1038,3600,NGC 2262,2.61799434
25816,202.9358,2.1959,667,NGC 2264,3.783478064
18525,187.7897,10.294,3400,NGC 2266,2.47255021
18524,207.8873,0.2987,1687,NGC 2269,0.7360926587
18528,208.9832,-0.0775,1400,NGC 2270,2.850708385
18535,174.9014,16.8813,558,NGC 2281,2.028954197
18534,215.3058,-2.2731,2600,NGC 2286,5.294172715
18531,231.0196,-10.4445,710,NGC 2287,4.027390443
18542,212.5581,0.2793,870,NGC 2301,1.771511639
18543,219.2966,-3.1174,1500,NGC 2302,1.090830975
18548,197.2068,8.8967,3991,NGC 2304,1.741402372
18547,219.693,-2.6045,1200,NGC 2306,2.094397229
18551,219.8446,-2.2455,2511,NGC 2309,1.826051052
18556,217.7588,-0.6934,2290,NGC 2311,1.998402501
18564,211.2581,3.4088,1100,NGC 2319,2.879799845
18569,221.6723,-1.331,950,NGC 2323,1.934409261
18576,213.4472,3.2975,3800,NGC 2324,5.858493164
18583,223.6004,-1.1825,1417,NGC 2335,1.236566089
18591,224.2681,-1.1727,1056,NGC 2343,0.7679450063
18592,226.5799,-2.314,2251,NGC 2345,3.928740135
18602,224.6854,0.3843,1119,NGC 2353,2.929541842
18601,238.3684,-6.7917,4085,NGC 2354,10.69452942
18608,203.3897,11.8027,2200,NGC 2355,2.239839981
18607,231.0252,-2.2796,630,NGC 2358,1.832600884
18612,229.8071,-1.426,1887,NGC 2360,3.567893575
18615,238.1789,-5.5481,1480,NGC 2362,1.076286562
18619,235.5965,-3.8373,1400,NGC 2367,1.01810891
18631,228.4147,1.0199,1468,NGC 2374,2.562145944
18636,235.27,-2.4609,3400,NGC 2383,2.47255021
18637,235.3899,-2.3927,2900,NGC 2384,2.108939885
18644,204.6052,13.9879,512,NGC 2395,1.042544781
18646,227.5233,2.6273,588,NGC 2396,0.8552119365
18653,229.6653,1.8541,5888,NGC 2401,1.712749821
30526,229.6013,2.918,440,NGC 2413,1.53589598
18664,231.4116,1.9457,3455,NGC 2414,2.512547345
18683,198.1072,19.6341,2480,NGC 2420,1.803507212
18670,236.2706,0.0691,2200,NGC 2421,1.919862665
18671,230.9582,3.1303,490,NGC 2422,1.78169813
18676,230.4836,3.537,766,NGC 2423,1.336923565
18682,231.5042,3.2972,3550,NGC 2425,4.130614427
18687,233.0711,2.7141,2100,NGC 2428,3.665195151
18689,232.9082,2.8974,650,NGC 2430,1.418082267
18695,235.4712,1.7784,1900,NGC 2432,1.65806321
18699,231.8576,4.0645,1510,NGC 2437,4.39242434
18694,246.4425,-4.4666,1300,NGC 2439,1.701696993
18705,240.0387,0.1347,1037,NGC 2447,1.508256425
18706,240.7595,-0.2635,1040,NGC 2448,3.025245903
18702,252.5754,-7.2985,189,NGC 2451A,3.299007271
18704,252.0509,-6.7264,302,NGC 2451B,4.744195108
18717,243.2752,-0.9396,2150,NGC 2453,1.250819438
18731,243.1723,0.3778,1355,NGC 2467,2.759078472
18729,253.5634,-5.8376,1300,NGC 2477,2.836164534
18738,235.9844,5.381,1666,NGC 2479,2.423100487
18740,241.6258,2.0346,1343,NGC 2482,1.953315699
18741,244.7908,0.2394,1659,NGC 2483,1.689042967
18743,246.7128,-0.7731,3957,NGC 2489,3.453134802
18752,230.5639,9.9348,3460,NGC 2506,6.038845344
18754,237.8401,5.848,912,NGC 2509,0.7958703409
18746,273.8158,-15.8558,409,NGC 2516,1.784610486
18768,246.0874,1.8551,601,NGC 2527,0.8741196834
18772,247.7996,1.3098,1700,NGC 2533,1.236275105
18776,233.7054,11.1116,1363,NGC 2539,1.784163847
18779,254.8552,-1.9858,919,NGC 2546,9.356742524
18775,264.4649,-8.5974,455,NGC 2547,1.654433978
18783,227.8725,15.393,770,NGC 2548,3.359780132
18790,249.7951,2.9611,1677,NGC 2567,1.707368931
18791,249.1061,3.5323,1342,NGC 2571,1.561488609
18796,254.6742,0.2127,1033,NGC 2579,1.051706682
18797,249.871,3.6748,4000,NGC 2580,2.036217637
18799,252.2797,2.4493,4950,NGC 2588,1.439896674
18820,251.5835,6.6508,2000,NGC 2627,2.32710672
18826,205.9196,32.4844,187,NGC 2632,1.90392911
18823,255.5998,3.9569,4000,NGC 2635,4.654213439
18824,264.7868,-2.9081,1668,NGC 2645,0.7278023443
18838,254.5554,6.0699,2021,NGC 2658,1.763655657
18835,264.1789,-1.6501,1713,NGC 2659,1.245728973
18836,265.9288,-3.0127,2826,NGC 2660,1.43858776
18850,270.8353,-6.0924,1046,NGC 2669,3.042699245
18847,267.4854,-3.625,1188,NGC 2670,1.20951359
18848,262.1477,0.7869,1660,NGC 2671,1.448623647
18865,215.6961,31.8964,908,NGC 2682,3.301595719
18886,261.9796,8.5844,1855,NGC 2818,2.428190709
18889,265.2743,6.3575,6400,NGC 2849,3.257948218
18896,273.1232,-0.7637,2600,NGC 2866,0.7563093639
18906,275.3143,-1.176,2607,NGC 2910,1.516691291
18910,275.9359,-1.2537,774,NGC 2925,1.125738161
18916,274.6856,1.7571,2062,NGC 2972,0.8997172865
18926,279.5957,-2.0713,922,NGC 3033,0.5363979173
18929,283.6615,-6.8303,1200,NGC 3036,0.6981317796
18938,279.9147,0.2636,8530,NGC 3105,2.48127649
18943,283.3317,-3.8395,911,NGC 3114,4.637525325
18966,280.6971,4.5453,544,NGC 3228,0.3956080335
18972,286.0885,-2.6349,1445,NGC 3255,0.4203334734
18989,285.8562,0.0736,2327,NGC 3293,2.0306911
18992,286.2283,-0.1884,2317,NGC 3324,4.043931983
18994,284.1877,3.8485,894,NGC 3330,0.5201081758
19023,289.5148,-0.4113,990,NGC 3496,1.151917826
19030,289.5709,1.3468,486,NGC 3532,3.53435404
19039,290.7047,0.2022,1995,NGC 3572,1.450805196
19047,291.2039,-0.1783,1651,NGC 3590,0.7203846945
19051,291.6173,-0.5222,6900,NGC 3603,4.014257732
18224,124.6778,-0.5909,1785,NGC 366,0.9086621203
19059,286.7642,16.9185,938,NGC 3680,0.6821329696
19064,294.1169,-0.0304,2218,NGC 3766,3.000135547
18226,124.9391,-1.2226,1148,NGC 381,1.001819245
19074,294.3673,6.1826,1850,NGC 3960,1.345358202
19080,297.2911,-0.9066,1209,NGC 4052,1.582578203
19084,297.5736,1.1551,1632,NGC 4103,1.424189031
18229,125.8879,-2.6087,2323,NGC 433,0.6757333278
19096,299.3131,4.556,489,NGC 4337,0.2844887002
19097,299.7194,0.8297,2176,NGC 4349,1.582432134
18230,126.1105,-3.9086,3014,NGC 436,2.191843039
19106,300.0682,2.6389,1785,NGC 4439,1.038471022
19111,300.6434,-2.0138,1050,NGC 4463,0.5345071296
18231,126.6349,-4.3826,2429,NGC 457,7.065694518
19118,301.8949,-0.1417,1223,NGC 4609,0.7115126387
19124,303.2057,2.5089,1976,NGC 4755,2.873977528
19125,303.6249,-2.0971,3079,NGC 4815,2.239112381
19126,304.0353,3.2397,1100,NGC 4852,1.599886276
19132,306.0129,2.6505,970,NGC 5043,1.975133667
31017,305.4529,-0.8679,1500,NGC 5045,9.861252337
19142,307.5357,3.5178,1986,NGC 5138,2.021964637
19149,307.7316,1.5616,1777,NGC 5168,1.03381681
19166,309.1611,-0.7138,1108,NGC 5281,1.128064863
19174,310.2293,0.1145,1215,NGC 5316,2.474007634
19184,308.6803,-8.2906,2500,NGC 5359,5.817774675
19189,315.7463,12.6281,678,NGC 5460,3.451418409
18232,127.193,0.7504,1258,NGC 559,1.097812378
19199,316.3149,5.6068,1428,NGC 5593,2.076943274
19200,314.8408,0.9938,1805,NGC 5606,0.7875798749
19202,314.6704,-0.0999,2000,NGC 5617,2.908884138
19210,316.937,3.3938,666,NGC 5662,2.80912409
19222,319.5289,4.5445,1031,NGC 5749,1.499529773
19224,320.9681,5.8729,2800,NGC 5764,1.221730554
18233,128.0525,-1.804,2194,NGC 581,1.595522106
19228,321.5732,3.5927,917,NGC 5822,4.668068851
19229,321.1247,2.4601,1192,NGC 5823,2.080434581
19250,326.0083,-1.925,2050,NGC 5999,0.8944812984
19252,325.78,-2.986,2690,NGC 6005,1.956223548
19257,324.5509,-5.884,756,NGC 6025,1.539382528
19260,329.2813,-1.4982,1823,NGC 6031,0.7954338571
19262,329.7455,-2.2049,1417,NGC 6067,2.885324129
19266,327.7258,-5.4257,891,NGC 6087,1.814272265
18236,127.7405,2.087,3981,NGC 609,1.737039048
19276,340.7408,6.0161,512,NGC 6124,2.904259024
19279,334.9171,-0.1977,913,NGC 6134,0.7967430058
19282,332.918,-3.1669,1030,NGC 6152,3.745202192
19284,335.2224,-1.4273,1108,NGC 6167,1.128064863
19287,338.4048,1.2106,1014,NGC 6178,0.737401739
19290,340.6474,2.1221,1547,NGC 6192,2.025019421
19292,336.7107,-1.5737,1155,NGC 6193,2.351834417
19294,337.996,-1.0691,2054,NGC 6200,4.182396445
19299,338.5598,-1.0396,1200,NGC 6204,0.8726647798
19307,333.7545,-5.7649,939,NGC 6208,2.458301868
19306,340.6725,0.006,4300,NGC 6216,2.501638877
19310,343.4644,1.184,1243,NGC 6231,2.531021802
19315,345.4684,2.4656,1131,NGC 6242,1.480476384
19320,341.5373,-1.1858,981,NGC 6249,0.7134034575
19321,340.6833,-1.9198,865,NGC 6250,1.25809239
19322,335.4598,-6.2507,1510,NGC 6253,0.8784824893
19324,341.9975,-1.5167,1031,NGC 6259,2.099343103
19326,346.0487,1.2996,1080,NGC 6268,0.9424780353
19331,347.7307,1.9724,479,NGC 6281,0.5573420593
19338,347.9025,-0.6878,2100,NGC 6318,1.221730614
19341,345.2791,-3.0566,996,NGC 6322,0.7243117673
18237,128.5459,1.7324,2160,NGC 637,0.9424778559
19369,355.6897,0.0411,985,NGC 6383,2.865256937
19375,353.93,-1.7739,1192,NGC 6396,0.5201081501
19383,352.5816,-3.2418,1000,NGC 6400,1.745331024
19382,355.6586,-1.1769,2400,NGC 6404,1.74532956
19384,356.5803,-0.7768,487,NGC 6405,1.416629572
19393,356.9317,-1.5493,741,NGC 6416,1.508839224
19404,357.9403,-1.6056,778,NGC 6425,1.13155593
19415,355.3928,-3.7591,1000,NGC 6444,0.4363323407
19423,359.4776,-1.6006,2080,NGC 6451,2.117666891
19434,6.5927,1.9593,625,NGC 6469,0.6363181763
19438,355.8607,-4.5007,301,NGC 6475,3.502452094
19448,9.8937,2.8341,628,NGC 6494,2.648843736
19467,7.0859,-0.2874,816,NGC 6514,3.323125267
19468,2.8812,-2.8437,1900,NGC 6520,0.5526876121
19470,6.0829,-1.3314,1330,NGC 6530,2.708172966
19469,7.6773,-0.3549,1205,NGC 6531,2.453645431
18239,129.0821,-0.3575,2410,NGC 654,1.752601766
19474,7.328,-1.382,938,NGC 6546,1.909974618
19480,13.4337,1.1584,3400,NGC 6561,7.417661089
19482,9.4087,-1.6514,769,NGC 6568,1.342159558
19487,9.2826,-2.5338,2040,NGC 6583,1.483530126
18240,129.3753,-1.5341,1938,NGC 659,1.409353619
19494,14.3072,-0.2883,1249,NGC 6596,1.816598144
19499,12.8598,-1.3061,3600,NGC 6603,3.141593451
19497,18.2467,1.6946,1696,NGC 6604,1.233366222
19501,16.9541,0.7933,1800,NGC 6611,1.570796726
19503,14.1828,-1.0113,1296,NGC 6613,0.9424779622
19506,15.0953,-0.7455,1300,NGC 6618,4.726954223
18242,129.4668,-0.9406,2420,NGC 663,4.927653065
19516,19.4815,-0.1772,2600,NGC 6631,2.268928604
19517,36.0113,8.3276,376,NGC 6633,1.09374275
19519,18.9149,-1.5204,700,NGC 6639,0.5090544549
19529,21.635,-0.7854,1369,NGC 6649,0.9955650697
19534,24.2942,-0.2871,1164,NGC 6664,2.031565312
19543,26.3547,-0.7879,1197,NGC 6683,0.5222898118
19547,23.8787,-2.9137,1600,NGC 6694,1.628974531
19553,28.219,-2.2184,2974,NGC 6704,2.162754213
19554,27.3071,-2.7761,1877,NGC 6705,8.736017762
19555,42.1204,4.715,1075,NGC 6709,2.188936795
19560,15.3952,-9.5929,789,NGC 6716,1.147554792
31433,25.9187,-5.6011,1000,NGC 6728,2.268931921
19570,44.398,3.1019,700,NGC 6738,1.527165518
19576,38.5978,-1.6877,1421,NGC 6755,2.893469011
19577,39.0885,-1.6816,1507,NGC 6756,0.8767371598
19589,69.9585,10.9037,5853,NGC 6791,8.512849429
19590,56.1669,3.3169,909,NGC 6793,0.7932523464
19596,59.2369,3.9447,1000,NGC 6800,0.7272206499
19600,55.3257,0.9164,1124,NGC 6802,0.8173960104
19604,79.2105,12.0147,1215,NGC 6811,2.474007634
19609,73.9778,8.4808,2360,NGC 6819,1.716240734
19615,59.4019,-0.1441,3176,NGC 6823,2.771583556
19625,58.2632,-2.3374,4100,NGC 6827,1.788962597
19627,46.8311,-9.2747,600,NGC 6828,0.785398612
19629,60.1354,-1.8,1639,NGC 6830,1.191914645
19632,65.6982,1.1888,2067,NGC 6834,1.503165083
19653,79.5604,6.8392,1450,NGC 6866,2.952519399
19662,72.6448,2.054,1574,NGC 6871,6.638980957
19673,73.2775,1.1751,1380,NGC 6883,7.025010921
19679,65.5296,-4.0743,597,NGC 6885,1.736607504
19704,78.6826,2.0134,1139,NGC 6910,1.656609516
19706,76.9051,0.5935,1148,NGC 6913,1.669699495
19718,95.9029,12.3043,1800,NGC 6939,2.617995724
19721,69.8603,-7.1472,770,NGC 6940,2.799811347
19736,87.4084,1.5347,700,NGC 6991,2.545283043
19738,85.4659,-0.4781,760,NGC 6996,1.547527409
19748,91.3361,2.3028,900,NGC 7031,1.832598247
19750,64.5443,-21.4429,1000,NGC 7036,0.581776483
19752,87.8793,-1.7051,951,NGC 7039,1.936445481
19758,85.8904,-4.1501,3161,NGC 7044,2.758493583
19767,92.8986,0.5898,400,NGC 7058,0.4072436328
19768,89.9587,-2.7483,1480,NGC 7062,1.076286562
19769,83.0585,-9.8827,689,NGC 7063,0.9018994061
19770,91.2162,-1.6953,3600,NGC 7067,3.141593451
19773,91.1987,-2.9049,1442,NGC 7082,5.243283069
19775,94.4067,0.2199,1298,NGC 7086,2.265439669
19776,92.4027,-2.242,326,NGC 7092,1.375036717
19784,97.3421,0.4294,2307,NGC 7128,1.342158346
19785,105.3469,9.485,1686,NGC 7142,2.942628107
19788,104.0117,6.4571,789,NGC 7160,0.5737770927
19792,95.4962,-7.3387,1168,NGC 7209,2.378305281
19795,101.4049,-0.5958,2616,NGC 7226,0.7609635753
19797,102.7011,0.782,3330,NGC 7235,2.421644764
19800,98.8569,-5.5239,808,NGC 7243,3.408066463
19801,101.3678,-1.8522,2106,NGC 7245,1.531526689
19805,104.0374,0.9104,1681,NGC 7261,1.222457912
19807,104.4454,0.2884,833,NGC 7281,1.453860743
19817,107.1409,-0.884,2222,NGC 7380,6.463554227
19821,109.1336,1.1197,2300,NGC 7419,1.672607495
19823,107.6126,-2.275,4150,NGC 7423,3.017965697
19825,106.7098,-4.9009,600,NGC 7438,0.6981320159
18251,132.4038,-6.1594,1207,NGC 744,0.8777553244
19829,110.9027,0.0643,3480,NGC 7510,3.036873669
18250,137.1252,-23.2541,457,NGC 752,4.985294413
19833,112.8189,0.4345,1400,NGC 7654,3.054331037
19854,117.2186,5.8505,744,NGC 7762,1.514947884
19856,102.7396,-44.273,1500,NGC 7772,0.654498511
19860,116.4344,-0.7816,2374,NGC 7788,1.381137371
19861,115.532,-5.385,2337,NGC 7789,8.497609245
19863,116.5888,-1.0085,2944,NGC 7790,2.140937593
18259,134.6322,-3.7409,2079,NGC 869,5.442821707
18263,135.0515,-3.5815,2345,NGC 884,6.13920967
18271,136.2875,-2.645,1815,NGC 957,2.639812355
18225,124.6522,2.8312,7200,Pfleiderer 1,5.235988679
19855,115.9678,0.2702,7900,Pfleiderer 4,4.596034215
18789,255.112,-0.7112,5907,Pismis 1,2.577415136
18887,271.5328,-0.4043,2800,Pismis 11,0.8144870072
18912,272.4929,2.8691,2900,Pismis 15,1.518436588
18930,277.8287,0.689,1824,Pismis 16,0.5305801076
19026,289.4694,0.1394,3504,Pismis 17,3.057817626
19156,308.2261,0.31,2240,Pismis 18,1.303179322
19204,314.7123,-0.3016,1500,Pismis 19,0.654498511
18788,258.8512,-3.3378,3310,Pismis 2,1.925680159
19232,320.5165,-1.2003,2018,Pismis 20,1.174024943
19263,331.4684,-0.5971,1000,Pismis 22,0.581776483
19272,334.6681,0.4294,2600,Pismis 23,0.3781546739
19351,353.161,0.892,1995,Pismis 24,0.5803219927
18812,257.8649,0.5019,1394,Pismis 3,1.013745586
18818,262.8634,-2.4387,593,Pismis 4,2.156218349
18822,259.3399,0.9182,869,Pismis 5,0.2527818605
18830,259.0521,1.9943,4900,Pismis 7,2.138028469
18831,265.0825,-2.5791,1312,Pismis 8,0.572468031
19804,106.7237,5.3045,900,Pismis-Moreno 1,0.7853983628
19774,92.5614,-1.6462,1268,Platais 1,1.844232543
19160,309.5747,3.0774,246,Platais 10,11.60106551
19168,308.6376,-3.7763,232,Platais 11,6.075133804
19172,309.6084,-1.3659,402,Platais 12,7.016936101
18228,128.4465,-30.6035,201,Platais 2,9.830540044
18335,139.3455,16.1483,161,Platais 3,5.059628833
18359,180.7904,-10.8585,276,Platais 4,8.191488768
18454,228.8006,-18.7582,272,Platais 5,11.87577647
18467,205.3679,-6.2202,348,Platais 6,12.76058072
18881,277.6824,-7.6209,132,Platais 8,18.31651362
18885,266.876,3.3779,174,Platais 9,10.03277687
19617,54.5998,-3.4002,833,Roslund 1,0.3634648398
19620,60.1936,-0.2828,1667,Roslund 2,3.394379198
19642,58.8106,-4.6819,1467,Roslund 3,1.066832693
19657,66.984,-1.2704,2000,Roslund 4,1.4544413
19670,71.4004,0.2728,389,Roslund 5,2.828937699
19716,78.1208,0.2968,500,Roslund 6,1.745336341
19732,79.7727,-4.1822,571,Roslund 7,1.660976356
18504,223.9909,-9.6891,1000,Ruprecht 1,0.7272206499
19114,300.8851,1.2367,950,Ruprecht 105,1.658064473
19136,305.9266,-2.2431,1442,Ruprecht 107,0.6291912353
19151,308.2518,3.9836,901,Ruprecht 108,1.310452304
19187,309.9496,-5.6087,800,Ruprecht 110,2.094399887
19253,324.5944,-4.6438,667,Ruprecht 113,2.425291128
19261,330.9588,-0.8494,2160,Ruprecht 115,1.570796604
19269,332.3865,-1.6829,667,Ruprecht 116,0.4850561735
19275,332.5472,-1.7985,1343,Ruprecht 118,0.5859943335
19280,333.2759,-1.8795,956,Ruprecht 119,1.112357012
18587,239.9388,-9.3048,769,Ruprecht 12,0.5592326797
19285,336.3855,-0.4933,2000,Ruprecht 120,0.8726646814
19347,349.9633,-0.975,714,Ruprecht 123,1.246166351
19360,348.5007,-3.4029,769,Ruprecht 125,2.236936634
19378,352.8805,-2.4978,1466,Ruprecht 127,1.066105473
19410,359.2215,-0.9601,2100,Ruprecht 130,0.9162979154
19413,0.144,-0.8441,600,Ruprecht 131,0.6108654493
19461,4.8476,-0.9274,588,Ruprecht 137,0.4276057421
19462,6.4103,-0.2356,833,Ruprecht 139,1.453860743
19520,19.6942,-1.2014,1429,Ruprecht 141,1.039198309
19552,16.4884,-8.031,666,Ruprecht 145,3.390331357
19582,21.0123,-12.8165,174,Ruprecht 147,0.6326846421
18340,160.3362,-0.3962,3028,Ruprecht 148,1.76161919
18697,233.0584,3.2582,1250,Ruprecht 151,1.272636353
18870,259.5583,4.4398,4168,Ruprecht 158,1.212422088
18955,284.6113,-4.3057,1428,Ruprecht 161,6.646261781
19061,293.2376,0.6126,1000,Ruprecht 164,0.7272206499
19195,313.9212,2.0418,1250,Ruprecht 167,2.545275344
19675,73.1194,1.0028,1100,Ruprecht 172,2.399831529
18635,239.928,-4.9414,1056,Ruprecht 18,1.075123191
18642,242.4514,-5.7522,1208,Ruprecht 20,0.878482545
18678,232.0513,2.6928,1250,Ruprecht 26,0.7272206037
18680,241.5626,-2.5348,1249,Ruprecht 27,0.9082985917
18521,238.7759,-14.8151,720,Ruprecht 3,0.3141592853
18701,250.0923,-5.9724,555,Ruprecht 31,0.4036074607
18708,241.5663,-0.5727,5346,Ruprecht 32,3.887721594
18711,237.1948,2.1566,1000,Ruprecht 34,0.8726648475
18718,242.5928,-0.3334,1681,Ruprecht 36,1.222457912
18537,222.0471,-5.3388,4900,Ruprecht 4,2.138028469
18749,246.1237,0.3653,1000,Ruprecht 43,0.8726648475
18747,245.7456,0.4823,4730,Ruprecht 44,6.879510986
18760,248.2522,-0.1878,3006,Ruprecht 47,1.748820108
18764,244.7159,2.2683,1823,Ruprecht 49,0.5302892194
18777,245.8315,3.5808,1000,Ruprecht 53,0.7272206499
18781,250.6912,0.8043,4600,Ruprecht 55,3.345214989
18782,257.2908,-3.5128,833,Ruprecht 56,4.725093295
